Education,Marital_Status,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Age_on_2024,Spent,AcceptedCmp
4,3,86580,0,0,532,21,127,26,20,20,0,4,2,5,1,0,41,746,1
4,2,41437,1,1,29,0,2,0,0,1,1,1,0,3,7,0,67,32,0
3,6,73705,0,2,612,91,520,258,107,107,2,9,6,8,5,0,73,1695,0
2,3,61064,0,1,387,126,342,0,45,180,5,8,4,11,6,0,48,1080,0
3,3,38452,1,1,56,0,14,0,0,2,3,3,0,3,7,0,69,72,0
2,4,18358,1,0,6,8,19,16,4,4,3,3,0,4,7,0,35,57,0
4,5,55012,0,1,582,0,65,0,0,13,6,8,2,9,5,0,51,660,0
1,5,9722,1,0,6,17,16,6,16,42,4,3,1,3,8,1,51,103,0
4,3,38175,1,0,70,6,69,2,3,3,3,3,1,4,7,0,40,153,0
3,5,58656,0,1,962,12,194,16,24,12,4,7,8,13,6,0,68,1220,1
2,5,52117,0,1,112,10,107,30,0,20,2,5,2,4,7,0,59,279,0
2,3,64813,1,0,293,0,124,179,97,52,1,7,2,10,5,0,46,745,0
4,3,54222,0,1,199,12,31,3,12,7,1,3,3,5,3,0,51,264,0
2,3,83512,0,0,1060,61,835,80,20,101,1,4,7,10,1,1,38,2157,4
3,3,77520,0,1,940,44,396,0,88,58,1,8,7,7,4,1,65,1526,3
2,5,41154,0,1,44,2,11,2,3,7,1,1,0,4,5,0,46,69,0
2,3,80398,0,0,342,51,936,207,35,26,1,5,8,12,3,0,58,1597,1
1,4,18746,1,0,2,10,11,12,9,20,2,3,0,3,6,0,32,64,0
2,5,35196,1,0,75,12,141,43,39,187,6,6,1,5,8,0,40,497,0
2,4,60230,0,1,520,20,367,39,81,40,2,6,3,6,5,0,68,1067,0
2,3,22108,1,1,5,3,9,6,2,6,2,2,0,3,7,0,47,31,0
2,5,44392,1,1,87,5,71,7,12,29,5,4,1,4,7,0,50,211,0
4,3,55424,0,1,462,61,184,10,53,107,4,7,5,9,6,1,48,877,1
2,3,17688,1,0,2,2,1,3,1,2,1,1,0,2,8,0,45,11,0
4,3,92491,0,0,979,44,935,29,25,22,1,7,5,12,3,1,41,2034,3
2,4,90273,0,0,704,129,853,120,74,111,1,5,6,7,2,1,33,1991,3
4,6,82571,0,0,861,31,558,62,95,79,0,6,5,13,2,0,62,1686,1
4,4,38513,1,0,172,3,115,16,0,18,5,6,1,5,8,1,42,324,0
3,4,16653,1,0,5,7,31,15,4,7,3,2,1,3,6,1,45,69,0
2,5,42586,1,1,194,2,56,0,0,0,5,4,1,6,8,1,69,252,0
1,4,23529,0,1,9,7,13,3,2,20,1,1,1,2,6,0,59,54,0
3,5,74881,1,1,505,72,270,36,27,54,4,9,2,12,5,0,63,964,0
2,3,71107,0,1,533,10,217,198,174,195,2,7,6,13,4,0,73,1327,0
4,5,46910,1,1,48,0,14,0,0,6,2,2,0,3,6,0,60,68,0
2,3,18690,0,0,6,1,7,23,4,19,1,1,1,2,8,0,65,60,0
2,2,37244,1,1,18,2,10,0,0,25,1,1,1,2,7,0,69,55,1
2,5,82427,0,0,482,147,509,104,107,107,1,3,5,12,1,0,58,1456,1
0,4,75342,0,1,204,97,97,21,118,26,1,5,2,10,4,0,66,563,0
2,2,70044,0,1,1073,0,250,153,14,14,4,7,10,5,5,0,70,1504,0
2,4,79146,1,1,245,16,223,21,43,16,2,8,1,8,6,0,57,564,0
2,3,77437,0,0,560,21,442,29,44,29,1,4,5,13,1,0,61,1125,1
2,3,54984,0,1,173,13,131,32,3,6,4,6,1,6,7,0,65,358,1
4,3,42403,1,0,22,1,11,0,5,3,1,1,0,3,8,0,53,42,0
2,5,55761,0,1,136,1,12,0,3,32,2,4,1,3,6,0,60,184,1
2,5,37292,1,0,275,0,86,10,23,66,5,6,3,5,8,0,41,460,0
4,4,45576,0,0,56,19,29,2,14,25,1,3,1,3,8,1,79,145,0
2,5,70321,0,0,303,23,751,82,26,191,1,6,5,13,4,1,77,1376,0
4,2,58086,0,1,708,7,62,0,0,15,2,11,3,7,8,0,55,792,0
2,3,81795,0,0,324,132,693,27,118,88,1,4,11,7,2,0,72,1382,0
1,5,28389,0,0,1,5,3,7,4,8,1,1,0,2,7,0,77,28,0
3,3,66835,0,0,620,26,195,34,17,141,1,6,4,13,2,0,78,1033,0
2,2,69901,0,1,312,21,206,102,92,149,3,7,3,10,5,0,55,882,0
4,3,80360,0,0,1493,86,454,112,43,43,2,4,4,5,2,0,75,2231,3
4,5,63342,0,1,918,21,118,13,10,21,3,8,3,5,6,1,63,1101,1
2,3,44989,0,1,98,0,106,49,10,106,5,5,1,5,6,0,50,369,0
0,4,31859,1,0,3,4,7,15,8,11,1,1,0,3,7,0,44,48,0
4,6,51569,0,1,380,0,47,6,0,34,4,7,1,7,8,1,75,467,1
2,6,30372,1,1,15,0,12,7,3,7,3,2,0,3,7,0,53,44,0
1,4,16014,1,1,3,9,4,7,8,7,4,1,1,4,3,0,45,38,0
2,3,41120,1,1,24,2,23,0,8,24,3,2,1,3,6,0,56,81,0
3,4,39763,1,0,80,1,60,4,6,16,2,5,1,2,9,1,53,167,0
4,3,38725,1,1,31,0,6,2,1,5,2,1,0,4,4,0,69,45,0
2,3,77981,1,0,138,120,204,16,126,60,3,7,4,7,5,0,52,664,0
0,3,62905,0,1,166,75,96,119,107,59,3,7,2,8,4,0,60,622,0
0,2,13533,1,0,12,3,8,8,0,17,2,2,0,3,7,0,45,48,0
2,5,59481,0,1,178,3,85,71,66,58,2,3,3,8,2,0,49,461,0
2,3,72117,0,1,707,20,171,65,60,50,1,9,7,9,5,0,47,1073,0
0,3,21955,1,0,5,1,7,17,14,11,2,2,1,3,6,0,38,55,0
2,3,67131,0,1,465,71,250,93,35,62,3,9,2,12,6,0,68,976,0
4,4,36802,1,0,16,1,2,0,0,1,1,1,0,3,5,0,44,20,0
2,5,71853,0,0,358,108,413,141,97,32,1,2,8,6,1,0,42,1149,0
1,3,28249,0,0,1,9,7,2,14,10,1,2,0,3,6,0,63,43,0
3,3,47808,0,1,123,1,26,2,0,72,2,3,2,3,7,0,49,224,1
4,2,25509,1,0,40,3,30,10,7,11,3,3,0,3,9,1,50,101,0
4,3,51012,0,0,102,9,63,2,9,24,1,4,1,4,6,0,78,209,0
2,4,70596,0,0,347,44,534,17,0,26,1,3,5,12,2,0,39,968,0
4,5,85431,0,0,376,53,462,168,53,53,1,2,7,7,0,0,72,1165,0
2,3,42664,0,1,21,0,3,0,0,0,1,1,0,3,6,0,57,24,0
2,5,42586,1,1,194,2,56,0,0,0,5,4,1,6,8,1,69,252,0
2,4,29760,1,0,64,4,68,7,5,17,4,3,1,4,8,0,39,165,0
4,3,28973,0,0,206,0,46,3,2,12,2,5,1,5,8,0,47,269,0
4,5,39435,1,0,71,0,18,0,0,13,1,3,1,2,7,0,51,102,0
0,3,65370,0,0,71,22,112,138,89,29,1,2,3,13,1,0,40,461,0
1,4,20194,1,0,0,4,7,11,10,15,2,2,0,3,6,0,45,47,0
4,4,42473,1,1,93,1,21,0,4,25,3,2,1,4,5,0,48,144,0
2,3,64590,0,0,920,138,168,36,46,30,1,9,4,10,6,0,56,1338,0
2,5,71232,0,1,653,17,170,34,26,17,2,11,2,10,7,0,65,917,0
2,5,34600,1,1,199,33,60,8,3,15,5,5,2,5,8,1,53,318,0
2,4,46904,1,1,153,4,56,0,9,31,4,5,1,4,8,0,57,253,0
2,3,49094,0,1,376,0,38,11,8,69,5,6,3,6,6,0,51,502,0
2,5,36075,1,0,46,0,30,12,1,30,1,2,0,4,6,0,41,119,0
0,5,60839,1,1,600,21,128,223,150,128,13,2,2,12,8,0,45,1250,0
2,5,77298,0,1,425,115,292,23,35,79,1,6,6,11,3,0,45,969,0
2,5,34026,1,1,18,6,15,12,8,17,3,2,1,3,5,0,74,76,0
4,4,48918,1,1,52,0,9,0,0,1,2,1,0,4,4,0,61,62,0
0,5,82122,0,0,734,22,350,151,25,100,1,3,9,13,1,0,62,1382,1
2,4,37697,1,0,34,6,21,11,4,8,1,2,1,3,6,0,48,84,0
2,5,34074,1,1,135,1,41,10,1,67,5,3,3,3,6,0,72,255,1
3,3,28520,1,1,11,0,10,0,2,20,1,1,1,2,6,0,64,43,0
2,4,62535,0,1,163,48,90,0,45,52,1,3,2,8,3,0,69,398,0
3,4,36273,1,0,29,3,30,3,2,9,2,3,0,3,6,0,47,76,0
2,5,63404,0,2,734,26,70,11,44,17,2,6,3,4,4,0,60,902,1
0,5,75774,1,0,340,21,134,258,14,56,1,7,5,8,4,0,43,823,0
2,5,78416,0,1,453,38,279,188,38,183,2,7,7,10,3,0,48,1179,0
2,5,75702,0,1,1073,0,629,145,37,37,1,10,5,13,6,0,50,1921,1
3,5,59385,1,1,135,0,10,0,4,36,2,3,1,4,5,0,73,185,0
2,4,37070,1,1,231,7,137,4,15,39,9,5,1,8,7,1,58,433,0
2,3,44689,1,1,18,0,5,0,0,11,2,1,1,2,7,0,73,34,1
2,5,53977,0,1,620,16,165,0,24,82,5,5,5,12,5,0,66,907,0
4,4,7144,0,2,81,4,33,5,2,291,0,23,1,1,0,0,58,416,0
2,4,18701,1,1,12,4,2,10,6,10,4,2,0,4,5,0,60,44,0
2,3,90369,0,0,292,51,981,224,23,17,1,4,6,6,1,1,68,1588,0
4,4,63159,0,0,965,34,586,89,86,37,1,3,5,8,3,0,50,1797,1
2,5,37758,1,1,27,2,10,0,0,1,2,1,0,3,8,0,58,40,0
4,4,46757,0,1,777,30,163,0,51,122,6,4,4,7,9,0,61,1143,0
3,3,79734,0,0,572,8,232,23,62,17,1,4,3,6,1,0,55,914,1
2,5,63207,0,0,438,169,565,91,169,70,1,2,3,6,7,0,32,1502,1
2,2,72071,0,1,531,69,300,150,138,150,3,5,4,8,2,0,70,1338,0
4,5,21840,1,0,17,0,9,0,0,1,1,1,0,3,9,0,41,27,0
0,5,58582,0,1,402,35,106,101,77,42,2,9,2,9,5,0,42,763,1
2,4,72282,0,0,503,27,419,90,139,153,1,5,7,9,7,1,73,1331,0
2,3,50387,0,2,369,9,87,12,14,34,3,6,2,8,5,0,68,525,0
4,5,32583,1,1,5,0,3,0,0,1,1,1,0,2,7,0,63,9,0
2,5,62568,0,1,362,17,398,80,35,61,3,5,3,5,4,0,62,953,1
3,2,44635,1,1,56,0,9,0,0,3,2,2,0,3,7,0,53,68,0
3,4,33316,1,1,79,1,31,4,4,12,3,2,1,4,6,0,53,131,0
2,3,63967,0,1,387,84,141,73,35,162,3,4,4,12,2,0,56,882,0
0,5,52513,0,0,367,17,241,104,188,232,2,9,5,9,7,0,46,1149,0
2,3,25293,1,0,15,0,11,0,2,9,1,1,1,2,8,0,55,37,0
4,6,54111,0,1,267,6,54,8,3,50,2,5,2,6,5,0,59,388,0
2,5,78394,0,0,298,27,697,216,24,166,1,4,6,5,2,1,38,1428,0
3,3,80739,0,0,674,92,736,39,0,92,1,3,11,9,1,0,66,1633,0
3,5,22669,1,0,16,14,36,37,22,48,3,4,1,2,9,1,49,173,0
2,4,29236,1,0,37,4,24,16,9,9,2,4,0,3,9,0,37,99,0
2,5,44911,0,1,159,0,22,2,1,31,3,4,1,4,7,0,65,215,0
4,3,54693,0,1,686,17,142,23,26,35,8,6,4,13,6,0,62,929,0
2,5,48186,1,0,97,3,66,12,7,34,3,4,1,4,7,0,50,219,0
2,3,54809,1,1,63,6,57,13,13,22,4,2,1,5,4,1,47,174,0
2,5,41580,1,1,56,5,24,4,0,3,3,2,1,3,5,0,46,92,0
4,3,80336,0,0,209,19,456,160,142,66,1,2,9,13,1,0,54,1052,0
2,3,47743,0,1,198,2,43,0,12,20,3,4,1,6,6,0,67,275,1
0,3,62972,0,1,313,15,47,20,0,192,2,7,4,3,6,0,69,587,0
4,2,57333,0,1,941,14,397,76,58,176,11,8,5,9,6,1,70,1662,0
4,5,32313,1,0,86,4,56,2,4,7,3,4,0,4,9,0,42,159,0
3,6,84953,0,0,167,48,602,63,72,72,1,3,10,4,2,1,71,1024,3
3,2,27071,1,0,8,3,19,0,2,3,2,2,0,3,6,0,56,35,0
3,5,68148,0,0,389,66,408,37,57,85,1,4,4,6,2,0,67,1042,0
3,5,65735,1,1,239,7,119,4,15,11,5,6,2,6,7,0,59,395,0
4,3,86836,0,0,179,21,273,0,21,63,1,6,10,6,5,1,49,557,3
4,3,4023,1,1,5,0,1,1,1,1,15,0,0,0,19,0,61,9,0
2,3,30093,0,0,2,6,28,13,4,16,1,2,0,3,7,0,34,69,0
4,3,57705,0,1,383,0,53,6,4,40,3,8,1,6,6,0,58,486,0
2,4,25008,1,0,2,8,8,6,1,9,2,1,0,3,8,0,36,34,0
0,4,83257,0,0,536,27,590,38,107,67,1,5,10,12,6,1,29,1365,2
2,5,22280,1,0,2,1,4,3,1,2,1,1,0,2,8,0,49,13,0
4,3,72159,0,0,322,53,899,34,40,53,1,4,6,10,2,0,46,1401,0
2,5,64260,0,0,539,169,816,20,0,30,1,4,5,4,3,1,63,1574,0
4,4,82733,0,0,712,50,420,65,38,38,1,8,4,7,4,1,40,1323,0
3,2,74290,0,1,1121,0,72,0,12,12,4,10,8,10,6,0,53,1217,2
3,4,58217,2,1,68,1,13,3,5,13,1,2,0,4,6,0,73,103,0
3,5,21024,0,0,36,4,18,6,2,18,1,2,0,4,7,0,48,84,0
4,3,70116,0,0,707,44,603,95,58,29,1,2,8,12,1,0,52,1536,0
2,5,54006,1,0,174,77,203,6,24,97,2,8,1,7,7,0,39,581,0
4,3,69063,0,1,666,35,124,69,8,26,1,5,3,5,3,0,58,928,0
0,2,11448,0,0,0,0,0,6,2,6,1,1,0,2,6,0,49,14,0
2,4,61825,0,1,162,50,100,55,30,27,1,4,2,8,4,0,45,424,0
2,3,70886,1,0,407,70,239,103,88,53,1,5,4,4,2,0,53,960,0
2,3,69109,0,0,823,25,459,124,29,95,1,6,6,7,4,1,42,1555,1
2,6,60208,1,1,488,23,71,15,0,59,11,8,3,7,7,1,51,656,1
3,5,32889,1,1,28,0,13,4,2,8,3,2,1,3,5,0,56,55,0
2,4,34738,1,0,3,2,10,3,0,2,1,1,0,3,6,0,40,20,0
3,5,30538,1,0,284,0,52,8,3,20,4,9,0,4,10,0,53,367,0
0,5,82326,0,0,938,142,754,159,81,183,1,5,10,6,2,1,47,2257,3
4,2,26642,1,0,13,2,15,2,2,8,2,2,0,3,6,0,57,42,0
2,2,69932,0,1,412,172,153,150,105,57,2,7,6,11,4,0,60,1049,0
2,4,44503,1,1,31,1,8,0,0,8,2,2,0,3,6,0,52,48,0
4,4,60200,0,1,502,19,132,0,6,26,6,6,2,11,6,0,76,685,0
2,2,49638,0,1,18,10,3,3,5,0,1,1,0,3,2,0,72,39,0
0,4,23830,0,0,1,8,6,4,8,16,1,1,0,3,7,0,37,43,0
3,6,33051,0,0,100,71,243,108,94,219,3,9,1,8,9,1,65,835,0
2,3,72905,0,0,407,114,445,181,165,203,1,3,7,9,1,0,66,1515,1
4,5,69702,0,1,664,9,240,50,19,57,2,7,7,10,4,0,73,1039,0
2,2,70300,1,0,1045,61,338,60,46,46,3,5,5,13,8,0,49,1596,0
4,3,70643,0,0,1218,107,304,23,143,33,1,5,8,4,6,1,40,1828,0
4,3,30396,1,0,15,0,6,0,1,12,2,1,1,2,7,1,55,34,1
4,2,50616,0,1,128,0,16,0,1,4,2,4,0,4,7,0,56,149,0
3,4,62772,0,1,581,49,157,43,8,108,1,5,6,11,2,0,55,946,1
4,4,30298,0,0,6,3,12,6,1,0,1,1,1,3,3,0,39,28,0
2,4,52413,1,0,185,8,133,56,56,12,2,7,1,7,7,0,40,450,0
4,3,44155,1,1,22,1,9,0,0,14,1,1,1,2,4,0,67,46,0
4,2,86979,0,0,584,100,835,65,83,35,1,5,5,5,2,1,53,1702,1
2,5,76532,1,1,355,30,177,90,138,30,4,9,5,7,5,0,49,820,0
2,3,42081,1,0,175,10,110,54,6,27,2,6,3,4,6,0,42,382,1
4,3,67546,0,0,864,134,768,150,38,172,1,4,10,5,3,0,36,2126,0
3,5,88420,0,0,957,153,612,99,95,153,1,4,7,8,1,0,35,2069,3
2,3,31158,1,0,25,6,16,20,0,5,2,2,0,3,8,0,39,72,0
2,2,61671,0,1,641,7,56,0,0,28,8,10,4,6,8,0,56,732,2
2,4,69719,0,0,273,86,208,177,14,43,1,2,3,5,1,0,50,801,0
2,2,49160,0,1,122,21,43,25,10,15,2,3,1,6,6,0,75,236,0
1,5,24882,1,0,1,4,10,29,0,36,1,1,1,2,6,0,46,80,1
4,4,90933,0,0,1020,31,430,62,63,79,1,4,6,4,1,0,70,1685,1
4,4,113734,0,0,6,2,3,1,262,3,0,27,0,0,1,0,79,277,0
4,5,59292,0,1,378,14,68,19,14,14,2,3,5,8,3,0,74,507,0
4,3,45759,1,1,42,1,18,3,0,4,2,2,0,3,7,0,60,68,0
2,4,22148,0,0,15,5,14,0,4,11,1,1,0,3,7,0,41,49,0
3,3,73395,0,0,272,7,80,20,7,11,1,4,4,6,2,0,37,397,0
2,2,29819,1,0,9,1,24,2,1,2,3,3,0,3,6,0,53,39,0
2,3,45688,0,1,279,0,18,0,0,9,2,3,1,8,4,0,56,306,1
2,3,62820,0,0,398,61,265,138,61,53,1,3,4,6,1,0,70,976,0
4,3,60491,0,1,637,47,237,12,19,76,4,6,11,7,5,0,53,1028,0
2,5,33235,1,0,45,0,16,2,1,6,1,3,0,3,7,0,38,70,0
2,3,35701,0,0,21,1,9,7,3,5,1,1,0,3,6,0,65,46,0
3,3,31535,1,0,15,4,13,0,0,19,1,1,1,2,7,0,44,51,1
0,5,92556,0,0,493,183,352,184,23,28,0,3,5,13,0,0,64,1263,0
2,4,67384,0,1,957,40,175,158,53,107,2,7,8,5,5,0,54,1490,1
3,5,80573,0,0,829,138,430,60,92,15,1,4,6,13,2,0,53,1564,0
2,3,77870,0,1,1017,50,500,65,50,133,3,5,5,5,8,1,57,1815,2
4,6,52278,0,1,953,0,71,0,0,174,6,10,5,10,8,0,61,1198,0
2,4,57107,0,1,159,0,120,0,0,137,7,4,4,8,8,1,56,416,2
2,3,18929,0,0,32,0,8,23,4,18,1,1,0,4,6,0,34,85,0
4,4,36038,1,0,23,0,15,0,2,7,2,3,0,3,6,0,43,47,0
2,4,20180,0,0,18,42,24,15,20,18,1,2,1,4,7,0,48,137,0
4,5,34230,1,1,15,0,4,0,0,2,1,1,0,2,7,0,59,21,0
0,4,31878,0,1,23,4,5,10,5,23,1,1,0,4,3,0,47,70,0
0,3,70932,0,1,200,193,100,46,185,185,2,6,2,12,3,0,52,909,0
2,4,91249,0,0,1324,27,119,71,108,27,0,7,9,6,4,1,68,1676,4
3,4,77598,0,0,1193,33,281,129,66,33,1,7,5,13,3,0,81,1735,1
2,4,80982,1,1,505,137,401,104,22,22,3,11,5,11,5,0,65,1191,0
3,3,22701,1,0,2,4,9,0,4,5,1,1,0,3,5,0,47,24,0
4,3,55212,0,1,1103,0,45,0,0,34,3,4,2,11,8,0,55,1182,2
2,3,70617,0,0,353,61,753,40,46,27,1,3,3,7,2,0,54,1280,0
2,4,64849,0,0,652,48,350,94,84,108,1,9,3,6,5,1,67,1336,0
3,3,62694,1,1,379,6,157,25,91,91,5,9,3,7,7,0,59,749,0
4,3,61917,1,1,46,4,36,2,2,1,1,2,0,4,5,0,50,91,0
4,3,67472,0,1,162,31,127,8,17,69,2,4,2,7,3,0,77,414,0
3,3,21059,1,0,8,3,19,3,3,8,3,3,0,3,6,0,42,44,0
3,3,29543,2,0,17,3,18,3,4,18,2,3,1,2,7,0,56,63,0
2,3,75903,0,1,340,108,185,130,38,100,2,6,6,9,3,0,73,901,0
0,5,34984,1,1,8,4,15,3,5,3,2,1,0,3,7,0,49,38,0
4,4,54998,0,1,154,22,202,39,30,8,5,4,2,9,4,1,68,455,0
4,6,54356,0,1,710,15,30,20,0,0,3,11,2,8,8,1,75,775,0
3,3,34242,0,1,8,2,4,0,0,1,1,0,0,3,5,0,65,15,0
2,3,25410,1,0,2,2,4,13,13,4,1,1,0,4,4,0,51,38,0
4,3,73356,0,0,1050,14,322,0,14,112,1,5,11,5,2,1,40,1512,3
2,5,28320,0,1,19,1,14,3,2,4,1,1,0,3,8,0,74,43,0
2,4,23763,1,0,22,0,6,6,2,6,1,1,0,3,7,0,47,42,0
2,3,72570,0,0,274,83,216,151,141,224,1,4,6,12,1,0,40,1089,0
3,3,34529,1,0,68,6,38,3,6,41,2,2,2,3,7,0,48,162,0
2,6,70792,0,0,344,45,654,104,11,114,2,3,4,10,3,0,73,1272,0
2,3,63211,0,0,145,193,459,205,26,145,2,3,8,7,2,1,42,1173,0
3,3,83891,0,1,217,38,350,111,85,15,1,4,7,10,1,0,50,816,0
2,4,36065,1,1,18,7,34,10,2,3,3,3,0,3,8,0,56,74,0
2,5,39898,0,1,69,8,26,12,7,12,2,3,0,4,7,0,70,134,0
4,4,51141,0,0,144,0,7,0,0,6,1,3,1,4,5,0,84,157,0
2,3,56939,0,1,256,34,103,90,29,49,2,3,3,10,3,0,48,561,0
2,4,80872,0,0,483,72,567,94,12,108,1,4,4,10,1,0,73,1336,0
4,5,72335,0,0,1285,105,653,28,21,0,1,10,4,8,8,1,48,2092,0
4,4,61798,0,0,338,4,89,11,8,13,1,4,2,9,4,0,60,463,0
4,6,76842,0,0,605,10,345,84,54,32,1,1,8,7,0,0,74,1130,0
2,5,29478,1,0,8,0,7,3,1,1,1,1,0,3,6,0,48,20,0
2,4,46998,0,1,172,41,86,45,6,27,5,5,3,5,7,0,68,377,1
2,4,96843,0,0,448,71,951,40,17,17,1,6,11,10,2,1,34,1544,1
4,6,56551,1,1,67,4,32,17,2,16,3,2,1,4,4,0,74,138,0
3,3,70053,0,1,512,53,98,81,179,89,3,8,5,10,5,0,59,1012,0
4,6,71670,0,0,1462,16,128,0,0,160,1,5,3,6,6,1,62,1766,3
2,3,44359,1,1,20,0,14,7,3,1,3,2,0,4,3,0,46,45,0
2,4,40887,1,1,50,4,44,10,10,43,3,3,1,3,9,1,72,161,0
2,2,48877,0,1,102,1,15,2,0,24,1,3,0,4,7,0,58,144,0
2,5,74485,0,0,499,149,815,173,49,49,1,6,7,12,3,0,77,1734,0
2,5,64474,0,1,381,35,172,56,86,93,2,8,2,10,5,0,52,823,0
2,5,77226,0,1,631,43,239,128,76,21,2,6,8,12,3,0,61,1138,0
2,6,72643,0,0,526,80,553,123,94,53,1,3,10,7,2,1,75,1429,1
3,5,85738,0,0,913,26,376,17,26,13,1,3,6,11,1,0,46,1371,2
2,2,55686,0,1,673,0,199,37,47,26,2,6,3,5,4,0,58,982,1
2,4,39062,1,0,23,0,9,0,0,12,1,1,0,3,4,0,41,44,1
2,5,34600,1,1,199,33,60,8,3,15,5,5,2,5,8,1,53,318,0
2,3,40794,0,1,261,23,73,4,23,50,2,6,3,5,7,0,49,434,0
0,3,54690,1,1,111,16,37,7,9,18,3,3,1,5,3,0,53,198,0
2,3,4428,0,1,16,4,12,2,4,321,0,25,0,0,1,0,55,359,0
0,3,32632,0,0,63,151,137,153,19,53,2,4,4,8,5,0,61,576,0
4,4,38236,1,1,58,0,18,2,0,10,4,3,0,4,7,0,56,88,0
2,3,36781,1,0,29,1,17,0,3,13,1,2,1,2,8,1,45,63,0
3,4,31385,1,0,3,2,12,0,1,9,1,1,0,2,8,1,40,27,1
2,3,24570,1,0,28,34,62,11,14,44,3,4,0,4,9,0,40,193,0
4,2,25509,1,0,40,3,30,10,7,11,3,3,0,3,9,1,50,101,0
2,3,94642,0,0,879,143,797,106,143,143,0,5,7,9,1,0,73,2211,2
3,3,58646,0,1,62,1,44,6,5,22,1,2,1,4,4,0,62,140,0
2,4,53201,1,1,280,7,81,20,0,27,8,6,3,5,7,0,49,415,0
2,5,21994,0,1,9,0,6,3,1,3,1,0,0,3,5,0,67,22,0
2,3,57113,1,1,182,4,33,0,2,42,6,4,1,5,7,0,46,263,0
2,3,51373,0,0,83,2,101,64,26,117,1,3,5,3,4,0,33,393,0
2,3,23477,1,0,38,15,54,3,8,29,3,3,0,4,8,0,38,147,0
2,3,58116,0,1,228,19,130,4,11,51,2,3,3,8,2,0,68,443,0
4,2,72968,0,0,1092,37,592,145,37,55,1,5,5,8,3,1,61,1958,1
3,3,39791,0,1,85,15,27,13,13,21,2,3,1,4,7,0,53,174,0
3,4,91712,0,0,1276,24,746,94,29,48,0,9,7,11,3,1,77,2217,1
2,4,94472,0,1,1017,33,417,108,100,16,1,5,5,5,5,0,66,1691,2
2,5,13672,1,1,6,2,9,2,1,5,2,1,0,3,8,0,64,25,0
0,3,96547,0,0,448,21,125,52,101,62,0,7,6,8,2,1,44,809,3
2,3,79205,0,0,504,23,117,179,28,44,1,6,5,4,4,1,49,895,1
4,5,56559,0,1,226,22,133,41,31,31,3,4,3,8,4,0,49,484,0
4,3,32644,1,0,239,3,141,0,7,23,4,7,1,6,8,0,51,413,1
0,4,67506,0,1,90,38,67,33,36,67,1,4,1,6,3,0,44,331,0
2,4,24206,1,0,7,2,8,3,2,3,1,1,0,3,6,0,54,25,0
4,2,28420,1,0,4,2,5,2,0,0,1,1,0,2,6,0,57,13,0
2,3,22979,1,0,16,17,19,20,21,22,3,3,2,2,8,1,54,115,0
2,4,33279,0,0,10,3,3,0,0,0,1,0,0,3,3,0,58,16,0
3,4,46423,1,1,68,0,16,0,0,8,3,2,0,4,7,0,52,92,0
2,3,30368,0,1,35,0,13,2,0,2,2,2,0,3,8,0,47,52,0
2,3,63684,0,1,575,80,428,208,93,80,3,8,4,8,5,0,54,1464,0
2,2,41638,0,1,315,0,31,4,0,91,4,5,5,3,8,0,60,441,1
4,2,68805,0,1,182,2,49,17,13,20,1,3,1,7,2,0,65,283,0
4,5,65814,0,1,561,14,113,10,14,35,3,8,2,10,5,0,58,747,0
2,2,71964,0,0,587,51,932,180,34,86,1,5,6,5,3,0,66,1870,0
2,4,39146,1,0,94,1,33,13,12,12,3,4,0,4,8,0,38,165,0
2,5,96876,0,0,908,43,735,40,194,21,1,7,7,9,2,1,47,1941,3
1,3,34445,0,0,228,122,122,208,129,30,6,11,2,8,9,0,43,839,0
2,4,68281,0,0,995,112,417,42,48,41,1,2,9,13,5,1,66,1655,0
0,3,37284,1,1,11,1,2,2,1,6,1,0,0,3,6,0,49,23,0
2,3,36790,0,0,3,3,14,15,21,10,1,2,1,2,9,1,41,66,0
2,5,27943,1,1,12,1,16,4,1,3,3,2,0,3,8,0,57,37,0
2,2,22263,1,1,17,0,2,0,0,2,2,1,0,3,6,0,73,21,0
2,5,30261,1,2,8,0,5,0,3,6,1,0,0,3,8,0,52,22,0
2,5,28587,1,0,22,4,17,12,10,13,3,2,0,4,6,0,46,78,0
3,3,43815,1,0,14,10,29,4,7,15,1,2,0,3,6,0,42,79,0
2,3,48195,1,1,106,27,68,52,7,5,6,4,2,5,6,0,68,265,0
3,3,77027,0,1,820,57,242,45,0,11,2,8,3,6,4,0,72,1175,0
4,3,71322,0,1,753,43,226,69,10,204,2,8,5,13,4,0,59,1305,0
3,3,32765,1,0,13,3,17,7,3,3,2,2,0,4,5,0,45,46,0
2,5,29672,1,1,9,1,3,0,4,8,1,0,0,3,6,0,59,25,0
2,2,23272,0,0,19,3,6,4,2,12,1,1,0,3,4,0,71,46,0
3,5,49912,0,1,520,8,223,32,49,42,4,10,5,7,8,1,75,874,1
0,5,7500,1,0,5,17,17,13,14,34,4,2,1,3,9,0,39,100,0
4,6,68117,0,1,618,44,215,0,17,36,2,11,8,4,6,1,77,930,1
2,3,67225,0,1,315,35,322,46,7,143,3,7,2,11,5,0,69,868,0
